user_id,timestamp,text,emotion,age,gender,region
8793c0c5-41bd-4e0c-9c11-34d2493176b1,2024-11-06 13:18:49,Century hotel camera paper structure deep such draw school follow part bag personal day second.,enojado,28,femenino,Este
cf055fa7-37d6-4802-b084-362e449e9462,2024-03-03 02:26:24,Point no popular man.,triste,26,femenino,Este
78f11895-c60d-4b23-bd72-0dcaadaf1b33,2024-09-28 11:12:16,Clearly side administration arrive billion instead have where open.,sorprendido,64,no binario,Sur
ea9aebba-e590-4907-8c35-41aca5b79506,2025-12-10 02:28:19,Skill wrong bag then stay peace.,neutral,59,femenino,Este
faeb8d5c-1cea-4038-92c6-788432b582dc,2025-02-19 01:40:32,Military these food data memory tend claim quickly everything teach question.,triste,23,femenino,Norte
3dae6c8e-493e-4b79-bbc3-4def84828e9b,2024-07-17 06:28:20,Real thousand child write use newspaper firm.,feliz,46,no binario,Sur
6c6e61ee-fac8-4b0a-8506-0f72c6185b98,2025-03-06 14:02:55,Man among long reveal anyone myself maybe.,enojado,36,no binario,Centro
461a61e5-ec25-4031-99d1-6286bcccddef,2024-06-08 01:46:44,Couple wrong spend according air job less box question.,enojado,66,femenino,Sur
417d35fa-84ec-4db3-adf7-1818d1f8944b,2024-09-04 05:21:43,Style blue executive note may road history anyone.,neutral,62,no binario,Oeste
eaff1cf1-b4c0-4899-b9fe-d9e36d42bb37,2024-06-08 13:31:43,Shake beat loss pressure benefit poor trial main.,feliz,35,femenino,Oeste
530bf49e-456b-4801-918c-243f45690e02,2024-02-14 18:55:35,Hold employee vote lead develop kid administration care detail.,sorprendido,24,masculino,Este
fe9e4e45-541e-4745-bb94-898e8ace069e,2024-06-25 04:13:08,End cost position test brother opportunity service personal catch stuff possible feeling.,feliz,36,femenino,Sur
ec3b3902-9947-46dc-b1f7-dc0fb0eea9fa,2025-04-26 11:31:54,Least administration both stage religious great.,neutral,58,femenino,Este
9903fa7d-0789-47ed-8a75-84a35035b3fa,2025-07-12 15:43:49,Society modern down simple.,neutral,56,no binario,Centro
1f4362a0-135d-431b-9250-4acff0ddb046,2024-11-16 16:09:24,Daughter realize hit ready note.,enojado,22,no binario,Oeste
7e042dcd-5270-47a9-8c0f-8352774e4446,2024-08-11 14:49:31,Thousand laugh environmental present skin ability official.,feliz,27,femenino,Sur
bcef6fcf-d755-45ef-9d54-5a4b1fa848e9,2024-07-23 02:27:30,Agency through could next trial rock parent push start modern executive which buy majority that.,triste,64,no binario,Centro
0d97b41b-1d6c-4dc4-be25-5a14bcd16cbb,2024-02-14 08:11:08,Yeah guy full her ten stop end prevent more wonder arm area good nothing.,enojado,21,masculino,Este
077a705f-57c3-4da2-a5eb-e8661bcfd4f1,2024-11-05 02:26:17,Business whether will power.,sorprendido,51,masculino,Este
2521925d-b254-4979-ac75-4fb89f046525,2024-11-07 09:29:49,Impact evening under possible herself sign strong behind.,enojado,24,no binario,Este
7abe93ff-4126-4297-a797-7f9824ecc4c2,2025-06-07 11:50:29,Then show shake politics about state very drive produce indeed him difficult contain not bag law get including hear.,triste,65,masculino,Sur
7e558bd4-6f46-478a-9330-f80dcb0d9a44,2025-10-15 23:58:01,Mean call pressure key family enough ability amount believe let personal develop machine.,enojado,66,femenino,Norte
f48c8ae4-eb8f-4c48-a1b2-fcc4affbf47f,2024-04-25 11:51:17,Can least task decision east member and weight tough risk some into season pattern second hit although piece.,triste,48,masculino,Sur
71b82858-6135-4b5f-8db8-4d08506e6fc3,2024-03-06 22:20:42,Answer notice quite safe something best event success.,neutral,49,femenino,Oeste
7f8ea45e-5f80-4d43-bf6d-8126d9f3619a,2025-05-19 18:39:05,Rest near stay recently life what democratic share music we wind.,enojado,23,no binario,Oeste
54a4fc0c-b56a-4e52-aede-8b4dde47aaaa,2025-12-09 19:42:14,Here hotel continue place whatever learn miss someone land issue industry father strategy picture.,feliz,20,femenino,Sur
2f6025ff-0d08-44ef-94a8-71fe09290fd2,2025-01-31 08:25:49,Run large without laugh sing.,enojado,65,no binario,Este
5cebf0aa-6ffb-413e-9473-c8245c9a6d12,2024-05-24 03:03:32,Act have me free.,sorprendido,31,femenino,Este
c6796748-3fb1-4310-904a-cedf87129ef6,2025-02-20 11:29:29,Rate hour break call finally new class wind PM.,feliz,35,femenino,Sur
444ce409-799b-487e-b71c-d67283100160,2024-03-02 19:54:02,Bill subject painting human remain perhaps cup dream morning.,enojado,33,masculino,Centro
c2aba3fe-ac14-4e74-a872-2f028ca14f15,2024-08-22 00:56:21,Month relate friend religious responsibility beat happen central anything.,enojado,23,masculino,Norte
32b73fcc-ff69-4ace-873d-80d181aa755c,2024-08-07 13:42:41,Up new east community rather result operation degree.,triste,55,masculino,Centro
6d9b75e7-2795-4666-8e9c-0d91c488b394,2025-02-27 03:33:12,Question clear hot particular everyone should trial green resource.,sorprendido,52,masculino,Centro
d3e3f9eb-3449-49d4-ade4-728c7fd0e2a2,2024-11-06 11:53:14,Free child behavior simply land fish soon resource bad.,neutral,58,masculino,Centro
08972b56-63e6-474c-9d71-f603f3d34eaa,2025-06-04 14:14:18,Senior exactly arrive never half pull much player scientist nearly.,enojado,45,no binario,Este
ab97679c-c279-4024-9b03-4040a2bed9c7,2025-10-14 22:36:43,Good student thank hard size control head open fight.,neutral,62,no binario,Norte
db385bea-8041-4a61-83f0-a15f44e44585,2024-04-07 20:24:08,Least white religious not type break attack current world certainly.,enojado,18,masculino,Centro
ebb4767f-92d8-48ec-93f4-1ad05ae706b3,2024-03-17 10:07:44,Clear attention alone affect off result scene radio.,triste,19,femenino,Oeste
e64b299b-7d1b-4c1e-a484-d6dbf48e334a,2024-02-23 10:53:41,Page able week outside how benefit win friend page owner education.,neutral,35,femenino,Sur
e91b7ab6-d9d7-4f4a-bc7f-d9fe89a786c7,2025-12-02 17:34:03,Now poor although after fact magazine inside need.,triste,48,femenino,Centro
ca0c85b5-a0b8-4053-9b4c-fa86543393fd,2025-12-14 13:03:01,Property six front recognize building last wall bill ok mission my gun.,sorprendido,44,femenino,Sur
410548b4-43fc-42a7-a069-019e445bdc3c,2025-04-22 18:10:28,Style write other audience financial before.,triste,57,masculino,Este
ee00ea65-4eb5-499c-985a-edced5f4e400,2025-05-21 16:17:13,Nature understand support recognize foreign.,neutral,58,no binario,Oeste
603b2f97-af44-4133-a6d8-fd1b67b7f920,2024-04-13 13:58:35,Skin available often up gun church.,sorprendido,36,femenino,Norte
6f440f38-95ed-4b44-b67f-71939b264d40,2024-06-18 06:36:51,Prove chance billion significant court once thousand ago increase nation culture particularly message anyone car respond.,triste,37,no binario,Oeste
4aea1445-b990-4de0-b21a-6cc933b480a3,2024-08-04 10:57:21,Along lose responsibility.,feliz,27,masculino,Este
16b47a00-6435-4f87-83ed-f66c2bddebb4,2024-08-28 22:22:48,Food push occur wide more leave.,enojado,39,femenino,Este
0c809d4b-ad8d-4b6e-94d0-1a5d984b3258,2024-07-09 10:45:20,Put radio see down behavior us office left ok.,triste,44,masculino,Oeste
3b3c7ced-d441-4522-9853-4cc5275b2943,2024-09-24 05:57:54,That yes identify such senior teach month character or.,sorprendido,21,masculino,Centro
1ac7bc74-9d79-4d1a-9d70-669a28fd6cae,2025-11-29 05:27:57,About none point organization stuff fly shoulder.,triste,67,no binario,Centro
ce3c2d66-385d-4544-b2a0-cba5f0c0a231,2024-07-28 11:16:37,Need several environment where.,neutral,19,no binario,Sur
d0308416-9550-4978-bbf1-7b8444ce2afe,2025-12-30 00:57:31,Strategy laugh leave doctor stock establish.,neutral,19,no binario,Centro
6272091d-2741-4a2e-a5ff-b5902db9a210,2024-10-22 23:17:32,Speech out here small stand indeed go could.,sorprendido,19,masculino,Sur
d3db8398-d86d-4e6b-a473-6c5adce4bc3d,2025-03-19 21:25:02,Record cause money case trade us home.,enojado,69,no binario,Centro
9ca3910c-59ad-4922-8cfa-7368a512eb1f,2024-12-17 09:10:33,Consumer quality benefit professor wait listen keep important seven message character front help everyone.,triste,38,femenino,Norte
7929a2e8-2510-404b-891b-b3eb0db66029,2024-08-29 11:20:43,International similar reveal drug today process mother.,neutral,61,femenino,Norte
92f59725-39d3-48f7-8f50-fb11833e437e,2024-06-30 12:54:05,Sing father source task whatever.,triste,52,no binario,Oeste
d921617a-7c17-4165-89b0-6bac3ca3406e,2025-05-02 01:12:51,Bad amount street drive conference rule specific.,triste,69,masculino,Este
d6660a24-d38b-493e-bb5d-20da9d63a814,2024-09-12 11:59:28,Although eat available source drop candidate party ago tend oil official country real.,sorprendido,47,no binario,Este
17366187-a370-47dc-ac54-d165e163e4c3,2024-06-16 10:21:36,Let environmental few meet every sometimes entire defense.,sorprendido,53,masculino,Oeste
a88df986-c440-4811-95c8-899d4a703a37,2025-09-24 20:21:08,Defense leave would art road country perhaps time.,feliz,32,femenino,Sur
941982db-1067-4be9-b28e-7c7ca72927e8,2024-06-12 03:20:06,Develop available happy deep miss type watch discussion crime present want recent.,neutral,29,femenino,Sur
2ab3a3e6-b7ce-41f4-bfb1-2851c83df8f7,2025-03-26 02:32:58,Water then policy yeah player develop give.,feliz,42,no binario,Norte
1bd3be79-5b6e-4109-9719-ffc1be346840,2025-04-08 01:50:41,Office hospital woman stay hot tax peace stay inside together operation around realize.,enojado,68,femenino,Centro
760f4f43-2f33-4d26-a769-8ebd7da9124f,2024-04-25 02:13:08,Thing man tonight teacher follow he activity adult high.,feliz,64,femenino,Centro
8ecce439-bdfe-4763-bdc8-6d32212baf90,2025-03-01 11:24:42,Sound part military per.,sorprendido,41,no binario,Norte
28dcd13e-6c94-4778-b166-a17c93798c45,2024-10-27 01:07:47,Page specific door break girl never here.,sorprendido,57,no binario,Este
cfca06b1-a456-424d-b236-2ad479e58e48,2024-06-04 19:35:38,Foreign consumer should service choice doctor trade feeling know week prevent range movement.,triste,45,no binario,Sur
07da459b-3ab4-4ed3-b756-f8a4de931191,2024-12-16 03:59:44,Change office raise challenge a or soon word eat report mission water you movement smile attention.,sorprendido,28,masculino,Centro
2d4743da-17d6-492b-b335-8e87831613a3,2024-04-20 00:29:31,Apply box piece quickly think market dream participant fill mind the stuff recently glass account sound near receive trade chair.,triste,36,femenino,Oeste
49e55b3f-e8f2-4e26-b336-a71016f40853,2024-08-07 19:05:37,Require authority free up west act child reveal.,sorprendido,57,femenino,Norte
689bf847-8dc4-4e01-8ced-635067179d9c,2024-03-05 13:42:19,Language wait nation participant as million believe beyond quite person today myself.,triste,39,no binario,Centro
0de02e83-9f72-4ac2-a7de-e789fa68ea99,2025-04-28 15:54:44,Enter change account maintain.,feliz,37,femenino,Este
51d4555c-5ebc-48fc-94f4-20599cdf88f4,2024-04-08 21:54:16,Sister town threat again.,enojado,54,femenino,Oeste
f75b206e-8f8f-4771-8761-c1979e92bc48,2024-11-10 06:41:28,Of here represent operation than music management dark audience relate that.,feliz,19,masculino,Sur
60d90e76-b01b-439d-ba18-e71c609585a2,2024-08-09 02:26:22,Institution college meet far for measure send street since painting then they finish he court continue.,sorprendido,37,femenino,Sur
cb8d8332-1d2f-46c1-bb0e-767160c24861,2024-06-26 20:23:46,People over our reveal business join cover quickly imagine image.,sorprendido,41,femenino,Este
fb1ed2bc-2cae-481c-a57d-b42eb5f2d4e4,2024-05-10 21:17:13,Put past kid individual blue begin building without color.,neutral,20,femenino,Oeste
8127f274-f6dd-4634-ab0f-f74c4ce4da7a,2024-04-30 15:01:48,Service year successful letter protect more perhaps.,sorprendido,23,masculino,Oeste
353411b7-b0aa-4899-b63b-0f265767f4a9,2024-09-04 20:27:59,Alone your school head.,sorprendido,29,femenino,Centro
f2caa791-4a7f-4ac8-8aaa-59ba3067b2b2,2026-01-16 02:19:12,Get movement increase wait thank condition.,enojado,46,no binario,Norte
96d4fae7-08b7-4648-82b0-9f55d0db888e,2025-04-19 08:47:32,Sure trial rate now drive who detail couple blood relationship.,enojado,50,masculino,Oeste
2697d8f7-ca3b-41b2-89ec-bdda978ffb94,2025-06-15 07:54:13,We professional human sign up scientist life recently arrive third.,enojado,33,no binario,Este
35ae4ce3-ad0e-4583-be53-049f42ddc0d4,2024-03-05 12:13:24,Friend impact item available his nature already world none now score cost.,neutral,57,masculino,Este
97147bb8-667b-4eb6-845a-fcbd8bffd116,2025-07-25 12:18:51,Player coach wide avoid do task several daughter ago task carry end.,triste,57,masculino,Este
6016818e-6d97-42c4-8b92-42794b4cb051,2024-03-09 05:49:22,Perhaps life all lead pull hospital tonight.,triste,35,femenino,Oeste
9b8ec2cc-14e7-4f80-b3b8-cd291d14f295,2024-09-25 03:25:33,Political sense his realize participant bag sister drive guess somebody activity interview answer case.,feliz,61,masculino,Este
601ea9c6-a219-445b-8b0f-32ac9db4d1fe,2024-03-15 22:41:01,Several heart memory shake.,neutral,69,masculino,Sur
67f30d72-dfe4-42e2-b762-468aaa644202,2024-02-18 18:20:50,Any race story production claim raise.,sorprendido,32,no binario,Norte
b60ec68f-20ff-47ad-bc13-9db0ed1876cd,2024-08-21 21:52:11,Hard far man coach fast during Mr wear institution already according ready under while development realize work.,sorprendido,61,femenino,Oeste
13b54cdb-4249-4a1a-960d-8d88e87b734f,2024-04-09 15:51:27,Family computer answer eye us already.,neutral,46,femenino,Norte
225da63e-76d2-40aa-bab4-ba3f11b6943d,2025-10-18 14:05:03,Style rise east level message spend capital rule field.,enojado,32,no binario,Centro
509ad8cc-fa3d-4382-8931-6cc4eae7cfa7,2025-04-12 06:06:55,Design information would still community.,enojado,26,masculino,Oeste
4740aab9-25c9-4c59-9c93-d1330b34e736,2025-09-09 10:28:24,Economy probably same turn care money chance talk effect culture first ball language money difference nothing.,triste,55,femenino,Oeste
4278c145-ce96-480c-b818-2dbaba78a50c,2025-08-02 02:19:18,Need follow region face when which page meeting customer may environment.,neutral,42,no binario,Este
dcead24e-8ae0-454a-9b67-a2ae77e576d5,2025-08-19 00:49:09,Any only popular between wonder trip specific economy explain edge check long occur.,feliz,61,no binario,Oeste
925f98e0-c9e1-4b4a-b824-49a2056771ef,2024-08-25 21:49:10,Off sit wonder successful.,sorprendido,53,masculino,Este
fbd91aaa-2f16-4c94-a2ad-cc0611739c12,2025-12-09 01:31:25,Follow yet far account general guess when believe special after better office green.,triste,42,masculino,Oeste
ef4d7a30-d477-4b59-98e0-7e584a4c5891,2024-11-07 10:12:37,Again key man effort be get fire claim discover pretty join.,feliz,65,femenino,Este
7962bf61-96e0-406a-8391-caa834828e2d,2025-12-24 03:30:13,Guess current tax room law former local side.,triste,36,femenino,Centro
2037c4f2-1494-462c-9c92-2dae3e143a87,2024-03-15 05:19:44,Ground relationship foreign need watch alone artist.,triste,51,no binario,Sur
82786cce-e3ab-43c8-ae3e-28356a03b62b,2024-07-07 06:42:42,Prevent risk throw they interesting church.,enojado,23,femenino,Este
de372be4-b2a5-4b73-ab1b-161c65b1f0df,2024-11-20 22:12:38,Event north direction woman generation.,neutral,46,no binario,Centro
8d6de299-3e9e-40ff-bbf2-81bdee6626b8,2024-02-16 01:50:34,Successful the above window listen mother up lawyer officer purpose.,enojado,25,no binario,Sur
334fe0c7-5493-4eaa-8566-563db8882e91,2025-06-28 01:57:25,Like boy security court white anyone similar husband while section new thus bit partner particularly across whole.,sorprendido,51,no binario,Oeste
753c9294-cd1d-4273-ace4-4e3e5f5b312b,2024-03-25 20:24:38,Case worker glass authority miss interview man use group number so traditional.,triste,42,no binario,Oeste
fb0cde2b-88db-4a9e-8c7b-aa2523322e41,2025-05-18 08:00:35,Message act truth short color.,enojado,61,no binario,Sur
710205cd-9291-4e39-bf26-de07a9adfe05,2024-09-09 13:01:20,Stand degree husband structure could wall tell against challenge message south few score.,neutral,18,no binario,Oeste
d7fb7d4c-62dc-4ea3-b1bd-b16dea7f8f4f,2025-03-16 13:58:17,Have short will affect bag news mean.,sorprendido,66,masculino,Centro
614e6713-1a22-47c9-afd7-e017892ea544,2024-12-31 01:10:14,Onto south tree stand wife question born bank write.,enojado,45,femenino,Centro
150bf07a-2e17-43e8-8039-e4376027d4bc,2024-06-28 10:07:53,Family similar former member everything magazine laugh special really quite.,enojado,26,masculino,Norte
e91db115-7844-4c90-8c3e-05dec485056f,2025-02-02 03:14:27,Around nature change size drug might oil side along wide.,sorprendido,68,no binario,Oeste
040b8551-98e0-49d4-b1aa-ab21d141beea,2025-02-24 19:32:55,Important shake break color service ahead phone certainly memory old positive factor.,triste,39,no binario,Centro
5eafec1c-66e3-487f-ae02-818e8685e5e0,2025-12-17 22:17:36,Along for fear push anyone pass.,triste,36,femenino,Norte
e08aefb4-16aa-4b9c-a4d9-a3112ca3ead3,2024-10-29 11:16:19,Mr guy community including understand can.,enojado,64,masculino,Este
d30c799b-380b-47c8-96c8-bc9179f5fd77,2025-01-20 11:26:21,Hotel onto would leave none eye edge stand let.,neutral,35,femenino,Centro
4cfa64ef-02f4-4e8a-b41a-3878f3e9b3c0,2026-01-10 11:24:26,Level base agreement one.,neutral,23,no binario,Sur
ef8da156-0289-4b45-b3b7-7750f90c4a97,2025-05-03 16:14:16,Point store coach both yeah vote.,feliz,26,no binario,Centro
4eb9e577-918c-4466-ac34-0f0c66c73c6d,2024-01-21 10:10:04,Campaign design teacher color art director suffer amount seek main like ask.,triste,50,masculino,Centro
3909cfe6-53fa-4d43-9b08-a15f4784b937,2024-07-13 08:59:23,Management Republican under forget moment PM identify throw.,feliz,45,no binario,Este
56fe8e0b-a14b-4baa-b9b0-4f54c3f645d8,2024-12-24 05:16:58,Business relate break all room person wrong ten situation week account say quickly body reduce check.,sorprendido,60,femenino,Centro
f097bd57-8f90-4adc-98fa-4827a8765127,2024-11-13 13:47:13,Sit magazine community serve suffer job station try nation fly write bit.,sorprendido,66,femenino,Este
46fd411d-da34-44a7-b572-86d15ee905e9,2025-01-27 16:12:51,Everyone member base live or summer indeed choice.,triste,29,no binario,Este
c82961f8-854e-4f56-9046-1196494ce7aa,2024-12-04 12:47:17,Commercial job coach one manager same help wrong.,feliz,66,no binario,Centro
9b805c17-a468-4738-90ea-a52f1ea7e84b,2024-08-12 23:04:55,Ability movie interest according.,enojado,31,femenino,Centro
cdfff877-e7b7-45a7-a974-433269f1411a,2025-03-22 11:31:05,Picture think all through feel light small sing quite rule first bed individual.,triste,25,femenino,Centro
05f68c97-4d4f-425e-b213-2ec14d7e219e,2024-06-10 21:40:38,Six bit who read image figure true require garden.,triste,46,no binario,Oeste
1d860fad-a87f-455f-ab61-b815f7b970c8,2024-10-06 16:12:47,Fact bill what career should number.,feliz,19,femenino,Este
fd264820-0dc9-4d46-99f2-1e31c0c093b4,2024-09-05 20:47:05,Whole size argue national blood believe.,triste,59,masculino,Oeste
a7ce50b7-6482-4bd3-88af-87896d03194b,2024-05-13 07:13:05,Hotel first cell smile us mind throughout back social join.,enojado,60,no binario,Este
cdba1203-b0bf-4d69-8ae5-73433dab350a,2024-01-20 11:13:40,Shoulder necessary again talk forward tend garden.,feliz,66,femenino,Este
9e42671c-6255-4318-98b5-28ef51d412c9,2025-06-28 14:34:47,Product hour watch will only likely almost laugh sure assume worry card American food fear also.,sorprendido,64,femenino,Este
