user_id,timestamp,text,emotion,age,gender,region
ac4438ec-e518-4c84-8c50-ea667cc3e75a,2025-07-27 13:33:57,This makes me feel bad! Wrong!,enojado,34,femenino,Centro
f60e98b8-4286-47d9-84c4-487a5882d958,2024-05-08 07:19:43,It went well and fine. Good.,feliz,30,femenino,Oeste
fe418dea-dd62-4ac4-b2a4-068d28b186e3,2024-12-19 22:01:13,I feel unusual. Interesting.,sorprendido,59,femenino,Este
4797024e-8ef5-4f27-8c50-dee70466fd3f,2025-01-06 01:06:34,This is fine and different. Normal.,neutral,55,masculino,Sur
00eaf3ff-34f3-41e2-b05d-396931f5489a,2025-03-30 01:21:52,Pretty unusual! Wow!,sorprendido,47,masculino,Este
1b3822f7-28c9-48a8-bd47-6bdd580280fd,2025-07-07 13:58:14,It looks amazing! Wow!,sorprendido,55,no binario,Oeste
d90b0a81-f16e-4b77-bf00-594b0afb8ea9,2025-03-03 06:41:46,It looks interesting. Interesting.,sorprendido,58,no binario,Oeste
1851908a-8cf4-4793-bad6-fdde28ec611d,2025-11-06 06:05:45,This is interesting and amazing! Wow!,sorprendido,44,masculino,Norte
edd21089-e2b0-4d75-ba5e-b8866005f32b,2024-08-11 12:25:36,It seems okay. Okay.,neutral,21,masculino,Centro
3fda1c14-bb82-4404-ba21-72b3843295cf,2025-11-03 19:35:05,I feel furious and angry!,enojado,60,masculino,Centro
3c98eff2-4a1a-4dbb-827e-894975e331dd,2024-12-02 14:48:09,This is bad and terrible.,enojado,27,femenino,Sur
a6a816dd-3f89-4b6b-81eb-66e72530b90f,2025-01-11 16:43:44,This is not good and difficult.,triste,61,femenino,Norte
acb50cec-6807-4969-bbe0-58f8cc62e051,2024-12-06 06:19:03,I think it is angry and mad. Bad.,neutral,51,femenino,Oeste
fad59119-17b8-4478-a937-27a4d6490402,2025-05-16 22:40:09,It is difficult and sad.,triste,18,no binario,Oeste
9cee374e-5b7f-443e-91ec-6e34a3d0f573,2025-04-15 15:42:43,I think it is amazing and amazing!,triste,26,femenino,Sur
78d5c877-b025-4986-a9bb-ea324cb9d9b6,2024-03-06 22:11:32,I feel stupid and bad.,enojado,51,no binario,Centro
5c3185cc-e99d-488c-890e-e8e3611c073f,2025-12-28 04:54:50,Quite strange. Interesting.,sorprendido,56,femenino,Oeste
d265d939-c82c-40d8-b0f2-0197f7429110,2024-09-07 04:22:29,Pretty standard and fine. Okay.,neutral,20,femenino,Oeste
ce51038a-3fe6-4363-b7d4-f670b6385c08,2024-09-06 09:55:58,I think it is great and smile. Nice.,feliz,23,femenino,Oeste
ee430b87-5133-471a-a563-aa7f1c8f92c8,2024-08-07 21:24:15,This is unusual.,sorprendido,36,masculino,Este
1e3eb201-1c54-4466-9272-e68aed29b4bd,2025-01-06 17:04:05,It seems sad. Not good.,triste,22,masculino,Este
27773644-6bb8-4411-9d0c-d4a2cc2c4abe,2025-04-12 01:03:23,It seems tough and disappointing...,triste,36,masculino,Centro
87e02caf-c8ef-4716-8278-6916f13efbb8,2024-12-20 21:34:53,It seems excited and happy!,feliz,19,masculino,Este
b1aedfc5-e915-46d6-a25e-9f7162dd7c24,2025-06-14 16:34:20,Everything is hurt. Bad.,triste,65,masculino,Centro
39ade746-dfca-40d5-9fd9-6f3b15305a5a,2024-05-12 08:49:39,Everything is unexpected!,sorprendido,68,femenino,Centro
984fc234-af8f-4a2d-bccb-a50b362db84e,2025-06-28 15:55:26,This makes me feel well and nice.,sorprendido,65,femenino,Sur
e9f24a38-fc6e-4a3b-b633-6937fe2c227f,2025-03-21 07:57:31,Seems quite good!,feliz,52,femenino,Este
cdb015fd-34f1-42af-99ac-3cb32a828e0f,2024-10-02 04:23:01,It went well and good. Nice.,feliz,61,masculino,Oeste
9bc251e2-76d1-4967-9aba-e624b91d9377,2024-03-03 08:47:48,Seems quite terrible.,triste,38,femenino,Norte
ddf0609c-2b24-4487-a3c5-a0ec0bc8e997,2025-03-20 09:38:50,This makes me feel unbelievable and incredible. Interesting.,sorprendido,21,femenino,Oeste
04c62781-8110-4410-a7f8-a42117424e9f,2025-02-06 17:54:33,This makes me feel wonderful!,feliz,21,femenino,Oeste
af9c2fc8-d838-46a6-8a83-6c026aaa8d43,2025-08-05 07:05:52,It looks shocked! Wow!,sorprendido,19,masculino,Sur
25c76113-c79b-42f1-acc3-5814dbe62050,2025-09-16 06:20:22,This is happy. Nice.,feliz,49,femenino,Centro
317e9d63-c68d-48b2-924f-b37e7613c4fb,2024-10-07 01:36:25,Everything is terrible...,triste,53,masculino,Centro
4b828cec-9eb1-46e1-94c7-04c01e0f21c8,2025-01-23 17:32:23,I think it is unusual and strange.,sorprendido,19,femenino,Centro
bee6dfc0-7b18-4730-8d97-a59848b60a01,2024-03-24 20:09:58,This makes me feel strange! Wow!,sorprendido,21,no binario,Oeste
6be8c2f9-51fd-4c03-9bd1-32abe2be4e37,2025-09-30 20:33:03,Pretty good!,feliz,56,no binario,Norte
58e39cce-f2c3-478a-8c7d-6d99f7ddc639,2025-11-03 00:58:18,I think it is mad!,enojado,44,no binario,Centro
1f5c54cb-b249-4932-aea8-bcad89de8cf6,2025-02-07 20:10:40,It seems nice. Good.,sorprendido,64,masculino,Norte
04e466c0-496c-438d-aa0e-669821f138bb,2024-01-23 11:42:33,It seems awful. Not good.,triste,51,masculino,Norte
d40d163e-7b89-431a-9ef1-0798ecab10cb,2024-08-13 01:34:09,Seems quite sad and hurt. Bad.,triste,57,no binario,Norte
b06a2ea4-36f2-49cc-ae6b-64d2b49e3a8f,2024-07-29 15:31:26,It seems ridiculous!,enojado,46,femenino,Sur
2f88e8cf-d7d1-4eb0-b8b7-3100a9e2fa7e,2024-11-15 18:03:56,This is crying. Not good.,triste,54,femenino,Oeste
aa36f8b6-b82a-4cfb-a4f6-3a72b25d1783,2024-11-04 21:14:39,I think it is bad.,triste,47,masculino,Sur
515e97f9-9df8-4e81-901e-1a82e9ccb333,2024-04-20 04:29:23,Everything is different and good.,neutral,45,no binario,Norte
38ce5c39-abd5-4fde-ad04-c26a3d1b8263,2024-07-14 14:59:03,Seems quite interesting. Interesting.,sorprendido,34,masculino,Norte
84a132f7-e17e-4503-9b4e-22ff7fe6fe07,2025-11-29 09:49:59,It is difficult...,triste,47,no binario,Norte
3dc8f707-44e7-4a61-b8ea-6d202dec3b8e,2025-02-06 10:16:28,I feel good. Good.,feliz,59,masculino,Este
2a10b422-f98e-4e73-9e8d-8c634903046c,2025-12-20 15:47:08,How unexpected. Interesting.,sorprendido,68,masculino,Este
882dd33b-05ad-4246-95f9-44a08e3a1c7d,2024-12-17 00:55:34,It went well and joy. Nice.,feliz,19,no binario,Este
db7e5da0-1d9f-40e0-a1c2-5fabd82d9fe5,2025-01-14 17:43:24,This is wrong and ridiculous. Bad.,enojado,52,femenino,Este
153c500f-c2b0-42c9-a2f4-c7003b223271,2025-10-29 17:39:51,It looks interesting!,sorprendido,22,femenino,Norte
7c32f3fb-55df-40c2-a388-1322bae9c1a4,2024-05-14 14:00:42,It seems hate and hate!,enojado,42,masculino,Oeste
e3deefe6-bb45-4c47-9e02-53deebbf1388,2024-03-16 07:35:16,Pretty good. Good.,feliz,50,femenino,Centro
be2416cf-97dc-47dc-bfa9-126de4dbb073,2024-09-22 08:40:12,This is devastating. Not good.,triste,50,masculino,Oeste
6b878bbf-fcd7-4dda-a832-c6901f3ba5de,2025-09-01 11:01:33,I think it is happy and wonderful.,feliz,27,no binario,Oeste
4e789136-603c-40c5-b98c-3de640a192f4,2025-08-02 22:33:42,Everything is ridiculous!,enojado,35,no binario,Norte
9a7a1fac-aa7a-4d35-b362-0b5355120e95,2025-10-23 15:19:12,I feel good and love. Nice.,feliz,33,masculino,Norte
86147cfc-fa19-4aec-987f-3153d7c2384f,2025-01-29 14:19:23,It looks interesting. Interesting.,sorprendido,65,masculino,Sur
12610887-eaf3-43e8-9137-e4a8be1ccddd,2024-02-01 14:07:13,This is not good and devastating...,triste,31,no binario,Norte
3c208ba8-22bc-4cce-82ab-9cc2ee4a8dcb,2024-09-15 16:12:57,It seems wow and incredible. Interesting.,sorprendido,51,masculino,Oeste
97486cd3-965a-4e92-b384-c73c19c0b67b,2024-05-03 01:47:56,This is interesting and unbelievable! Wow!,sorprendido,23,masculino,Oeste
5287ca96-3362-44b3-9fad-ecc588c7d9ef,2024-11-25 20:22:40,Everything is unexpected and interesting! Wow!,sorprendido,44,masculino,Norte
289a3fa9-3b14-426a-a052-e21e2873573e,2025-03-02 17:09:57,Seems quite excited!,feliz,68,masculino,Centro
3e8dcdef-7c2f-4570-82d4-ee9ac0bcbf4c,2024-09-03 03:55:32,It looks surprised! Wow!,sorprendido,40,femenino,Oeste
3888403b-f3fb-4cc6-9e92-085b06bb2b5b,2024-02-20 17:10:39,This is wrong!,neutral,59,masculino,Oeste
81fb2713-50f5-46f7-810a-0e4a1e72dac2,2025-08-04 04:01:24,This is bad. Bad.,enojado,33,masculino,Sur
b2a78b82-4257-4f64-8b57-0aaaaf941974,2025-10-14 12:17:35,It seems love!,feliz,69,masculino,Centro
ca89b4f7-9b6a-4e44-9d2d-f0fff0a9768f,2024-11-21 01:30:32,This is well.,feliz,31,no binario,Este
2c101b54-65fd-43bb-9a08-75703234d5d9,2025-11-14 10:48:20,This makes me feel hard...,triste,23,femenino,Centro
8c8d79fa-2bca-49ba-8da1-b26707b50367,2024-06-16 19:53:49,It looks disappointing and disappointing. Bad.,triste,31,masculino,Sur
97555ad5-db0b-49d9-a5aa-d4004056eacd,2025-06-30 13:52:00,This makes me feel hurt. Not good.,enojado,29,no binario,Centro
3850a5c5-3b99-40eb-9347-783134cadd99,2025-02-27 09:02:56,This is fine and different. Normal.,neutral,59,no binario,Oeste
74d53258-2497-4b32-aefa-85b08961e4d8,2025-07-24 15:58:07,Seems quite terrible...,triste,58,femenino,Centro
cd5b6328-42c5-41a8-ad77-f4a37cb671bd,2025-02-18 14:28:35,This is bad!,enojado,42,femenino,Norte
32f12a40-53e1-4582-adf1-295a52d3374f,2025-04-28 08:58:13,This makes me feel amazing and amazing! Wow!,sorprendido,63,masculino,Norte
d9437e16-6a32-4582-8bdd-e0627f011242,2024-08-05 14:29:56,Seems quite hurt.,triste,47,masculino,Oeste
2c70583c-f261-49f9-ac2b-f4a4f793d918,2024-01-31 21:28:26,This is nice.,neutral,33,masculino,Norte
78d7c7c6-f74d-47e4-a014-c4acd87a13bb,2024-05-16 17:47:45,I think it is interesting. Interesting.,sorprendido,45,masculino,Norte
d291c436-2e70-4cf0-998e-0e1119e99415,2024-07-23 20:46:04,Everything is unexpected and different. Interesting.,sorprendido,35,masculino,Norte
05af118d-673f-42ac-bfe2-ecd9545833d7,2024-12-20 17:47:17,I feel furious.,enojado,46,masculino,Oeste
f064e5cd-6d2d-4f9a-a572-6a6b5c2e4944,2025-09-11 18:42:46,This is annoying!,enojado,35,no binario,Oeste
8cf21207-b9b1-4c4f-8e2f-8b59bab3cd01,2024-02-13 19:30:07,This makes me feel okay.,feliz,52,no binario,Este
d4ddc0f7-15c1-4968-a1d6-97ac6caba615,2024-10-07 19:50:50,This makes me feel unusual and different.,sorprendido,25,femenino,Centro
058214dc-01fd-486b-b236-4266f19950a6,2025-10-03 14:20:24,Everything is hurt...,triste,24,femenino,Oeste
a768f8de-02b5-48f6-9449-c5fac40b23ac,2024-09-02 14:12:04,I feel regular. Fine.,neutral,18,no binario,Sur
0036d60e-6570-40b7-a243-633dd93ce206,2025-05-23 17:48:36,Seems quite normal. Normal.,neutral,56,masculino,Norte
0ca13078-3b96-4318-9d7b-da202b08fc70,2024-09-23 06:44:16,Seems quite nice and good. Okay.,neutral,50,masculino,Centro
3210f1f7-a307-4b0d-95de-58dc6da84cae,2025-08-19 02:54:10,Seems quite normal and fine.,neutral,65,femenino,Este
2a42f590-86e9-4094-8e8b-fc4dd7a47b2d,2024-02-19 15:21:30,I think it is interesting and different! Wow!,triste,38,masculino,Sur
215be926-a57b-4a86-ba50-170eaeeabe7d,2025-11-15 21:54:37,I feel great!,neutral,33,femenino,Norte
36fdddb9-cb1f-4138-9dae-d6077231e199,2024-10-29 06:42:44,I feel bad. Bad.,triste,40,no binario,Centro
563c18a7-ab96-41cb-a7ff-8d5ce0d86c61,2024-12-14 03:45:17,Seems quite unexpected. Interesting.,sorprendido,51,femenino,Oeste
7bcc0792-4962-47fe-a43a-91ff45a4ca58,2025-01-23 13:20:56,This makes me feel devastating. Not good.,triste,46,no binario,Centro
a5c37a15-88f2-4088-9eba-3d51c09ab9f5,2025-02-19 15:19:33,I feel smile.,feliz,27,femenino,Centro
282e3f39-7f82-4b5c-a308-37a81cf19047,2025-11-07 12:51:23,I feel crying. Not good.,triste,45,femenino,Sur
8aac8f00-65c4-4e56-ac41-93848b565b1e,2025-12-11 19:32:53,Everything is strange.,sorprendido,38,femenino,Este
a72891c7-2780-4ae3-97cb-0f993c3cfa2c,2024-08-12 21:28:03,It looks love. Nice.,feliz,28,no binario,Sur
5ba886ee-efd8-4740-a41b-7403d897a9b3,2024-02-22 08:16:59,It seems good. Okay.,neutral,58,femenino,Sur
dbf1897a-7a53-49f5-836f-0d390a0a4a28,2024-09-29 02:16:53,This is annoying and terrible. Bad.,enojado,55,femenino,Sur
91da3ae5-ceaa-4222-8d68-296f6b07d018,2025-12-02 16:42:08,It seems good. Okay.,neutral,27,no binario,Este
0d9f439f-31dd-4143-a723-72961fd5daa9,2025-05-11 13:28:15,Pretty standard and regular. Fine.,neutral,40,femenino,Este
31782349-2565-4549-b0ba-84ce32cf32b0,2025-09-06 16:11:29,This is annoying! Wrong!,enojado,38,masculino,Norte
3b4beefa-4208-42ce-89c7-2c83a31801f7,2024-11-04 20:47:06,I feel crying.,triste,51,femenino,Sur
477ad803-a144-4afe-b46b-60d01774424c,2025-10-16 11:52:26,I think it is not good and disappointing.,triste,52,masculino,Norte
1fbe3d5a-444e-42c9-9288-66dbbba04c7b,2024-02-12 21:45:58,It seems shocked and surprised.,sorprendido,38,femenino,Oeste
4b10b0f6-b21f-41b8-9132-810d23ce1208,2025-11-23 11:38:18,I feel bad! Wrong!,enojado,69,femenino,Oeste
7c2f33a7-54b5-4505-88a7-e92acdf1bb7d,2024-11-14 22:40:21,This is unbelievable. Interesting.,sorprendido,67,femenino,Centro
8ac008d0-b1f1-44cc-ba6e-82ad03669ef1,2025-06-18 18:09:48,I think it is shocked and unbelievable. Interesting.,sorprendido,27,no binario,Norte
417e64c4-6d0f-439e-a6dd-396443f76e32,2024-05-01 15:22:40,I feel not good and tough. Bad.,triste,63,masculino,Oeste
623fce3b-d398-47c8-85bd-a61391839a8a,2024-11-29 13:42:48,I think it is crying. Bad.,triste,52,no binario,Centro
f533d52d-1df3-484e-a13b-5926986cb334,2024-12-10 22:48:37,This is angry! Wrong!,enojado,44,masculino,Norte
d0343fc4-1fc0-44ea-89ac-b0227cf785fa,2024-10-20 21:37:29,Pretty bad. Bad.,triste,62,femenino,Oeste
8604ee6a-af93-4d74-862f-2868989fc132,2025-07-03 16:36:25,I feel okay. Good.,feliz,25,masculino,Oeste
fe3c041f-2652-4db1-acb1-7dc4a66ac68a,2025-05-03 14:41:09,This is interesting. Interesting.,sorprendido,30,masculino,Centro
da7bf608-9bb3-46ce-b49d-eb7e8a653352,2025-10-15 00:01:39,It looks typical. Normal.,neutral,32,masculino,Sur
cae78def-b10e-4b3c-95e6-a55422a54fb3,2025-06-13 01:01:15,Everything is furious and mad!,enojado,35,masculino,Oeste
8bcd85aa-5890-4419-b7be-998ca91869d0,2024-01-20 02:31:11,Seems quite wonderful!,feliz,31,masculino,Norte
2c70091c-e13c-4192-8b83-6dc7c25b3a1f,2025-08-07 15:16:31,This makes me feel excited.,feliz,35,masculino,Norte
af54c240-c8d3-4616-afb7-172bf5e727fb,2024-06-25 05:27:51,I do not like this. Bad.,enojado,46,masculino,Este
ac207b37-358b-475a-9ede-dad9c63e33bc,2024-11-18 20:18:09,This is standard and regular. Fine.,enojado,22,no binario,Sur
ef340f0f-6a56-4fc0-9d25-ea1180dd75b4,2025-10-09 16:30:40,I feel positive. Nice.,feliz,64,masculino,Norte
d4d2ce12-36d0-4c82-9380-6ec9296b80d5,2024-12-14 09:45:56,It looks unusual!,sorprendido,67,femenino,Oeste
f5fd8a25-18bf-4479-9db8-b14030f3235b,2024-12-14 10:18:50,This makes me feel mad. Bad.,enojado,55,femenino,Centro
2e35b710-8def-4496-97ff-9a76ac2eb20b,2024-02-25 09:16:17,I feel hate and outraged!,enojado,29,femenino,Sur
c7d3a444-bde8-486e-9879-1b1581997271,2025-02-10 07:58:59,This is annoying! Wrong!,enojado,46,no binario,Sur
bcbcc079-03cd-4167-889f-9090d5e80e55,2026-01-11 22:27:02,I think it is ridiculous!,enojado,18,masculino,Oeste
c3cfe98c-9857-415c-b596-cb6429864dcf,2025-05-05 11:42:40,It looks good.,feliz,20,no binario,Este
f536de6b-739b-4360-a524-cb461c148dfb,2025-06-13 20:07:32,It seems crying.,triste,59,masculino,Oeste
c54532e2-eec0-4487-b2f3-0d97639db813,2024-02-08 02:46:27,It looks typical and typical. Fine.,neutral,21,masculino,Sur
2c05ac25-7278-4ce4-a0bf-ed13f32efa0c,2024-07-22 05:49:29,Seems quite unusual.,sorprendido,39,no binario,Sur
2fdab8a7-b9e8-444c-9eef-a955f0adba2c,2024-11-01 22:31:33,This is wrong! Wrong!,enojado,33,femenino,Norte
794de1ed-5288-4bd4-bd79-023bbaff68b5,2024-08-09 10:29:27,This is good. Normal.,neutral,33,no binario,Norte
d196d169-bfd9-4f0b-8052-d389e1eb9afd,2024-07-30 19:19:56,I think it is not good and bad! Wrong!,enojado,66,no binario,Sur
118f7ebe-4495-494a-bcce-6aefddd46851,2025-04-10 01:15:31,I feel outraged! Wrong!,enojado,39,masculino,Oeste
4984f82a-d6d1-4291-bba8-da1bfe97b4b4,2025-04-04 15:08:35,This is interesting.,sorprendido,29,masculino,Centro
