user_id,timestamp,text,emotion,age,gender,region
5cb2b242-565c-4046-9dd9-74b35e855992,2024-11-26 08:49:55,This is unexpected. Everything feels amazed and unexpected. I think this is surprised and mind-blowing!,sorprendido,35,femenino,Centro
bf0e9c72-d9f1-4585-a9f7-06bde754240b,2024-06-03 05:45:53,What a great day! This is great!,feliz,46,no binario,Centro
a291fa6e-afc1-4302-b958-f8aa9088633d,2024-05-08 15:32:26,"It is adequate because it is regular, moderate and typical.",neutral,41,masculino,Norte
4d125c35-80e1-435a-9510-98b4ac13ed97,2025-04-22 08:43:39,This is ridiculous! So frustrated!,enojado,41,no binario,Oeste
9d211de3-4f41-4766-960b-b1e0adf19827,2024-05-26 16:28:24,"This is okay because it is standard, moderate and common.",neutral,22,no binario,Este
226b4e67-b85c-497f-872c-24049b5eed07,2025-08-01 01:37:56,I am thrilled. Everything feels delighted and smile. I think this is thrilled and joy! 😊,feliz,64,no binario,Norte
1963e61c-ab3e-48a9-ad0d-4eb0fdcdbef9,2024-12-20 04:33:55,"This is standard because it is regular, sufficient and reasonable. Just fine.",neutral,59,femenino,Este
ff524bb2-4671-4003-a3ea-17b2348bc5a8,2024-06-09 17:10:26,"I feel amazing because it is amazing, thrilled and smile!",feliz,31,masculino,Este
a4e9c45c-b7c1-415a-9351-09886faf3f0b,2025-11-02 09:31:13,I am so happy! This is great!,feliz,31,femenino,Norte
b8ce6a2d-c05f-4b8b-b017-265fe9e9400d,2025-07-22 03:30:51,I am outraged. Everything feels furious and annoyed. I think this is angry and hate! So frustrated!,enojado,58,masculino,Este
452c92d7-a407-4575-bff2-96a4c5d283a6,2024-05-08 05:25:16,How fantastic! This is great!,feliz,20,masculino,Sur
f82b5113-301d-4088-bc3d-83fda5049462,2024-12-06 09:04:45,I am astonished. Everything feels amazed and shocked. I think this is wow and remarkable! What a shock!,sorprendido,69,femenino,Este
e8db8a62-742b-47d5-9d9f-235460611292,2024-12-31 01:25:15,This makes me cry. Everything feels terrible and gloomy. I think this is crying and down. Very disappointing,triste,25,no binario,Norte
5140ea89-58e5-438c-a42c-fd21b2d0d5eb,2024-09-20 12:06:16,"I am heartbroken because it is hurt, sad and down. This is awful",triste,51,no binario,Centro
187c9c24-567d-4b57-83ef-8c77b483d7bf,2024-05-27 15:58:27,"I feel awful because it is upset, terrible and crying. Very disappointing",triste,55,masculino,Este
83cedb6c-7a63-42f8-90f0-94fdabacc5aa,2025-02-28 21:49:12,Nothing special. Pretty normal.,neutral,44,no binario,Este
1c23b9d9-436c-4c31-82cb-89439aded2dc,2024-02-26 01:37:08,I am stunned. Everything feels remarkable and unexpected. I think this is amazed and shocked! I cannot believe it!,sorprendido,48,no binario,Centro
b8e82cee-9b1a-43d2-bb71-73fed8dc4eb0,2025-09-15 02:57:49,I am disappointed. Everything feels heartbroken and sad. I think this is painful and crying. :(,triste,62,no binario,Centro
9e183729-0b1f-4827-afb2-b0f9db02c1f4,2025-03-19 02:14:36,This is unexpected. Everything feels stunned and amazed. I think this is astonished and incredible! Incredible!,sorprendido,54,femenino,Centro
a34ffe7a-21f8-4889-8364-ed9a9efcf684,2025-12-02 03:02:04,"I am so happy because it is thrilled, cheerful and joy! 😊",feliz,26,masculino,Oeste
1f183db5-5cb7-4bc2-92e3-bf746cfd4414,2025-07-10 09:41:43,I am so happy. Everything feels cheerful and amazing. I think this is delighted and brilliant! :),feliz,34,no binario,Este
6e75f444-2a6f-4cc4-9ea9-010acb29e40e,2024-04-18 16:41:11,This is normal. Everything feels normal and sufficient. I think this is okay and usual.,neutral,58,no binario,Sur
e67a08fc-9fb6-4da0-9613-06bd4c1d7999,2024-01-29 16:31:28,I am so happy. Everything feels ecstatic and amazing. I think this is cheerful and fantastic!,feliz,42,masculino,Oeste
5a2df6ed-2ca1-484f-a25f-d474f9adb7b9,2025-02-22 12:23:17,"I am astonished because it is stunned, mind-blowing and astonished! What a shock!",sorprendido,18,no binario,Norte
5fe22c09-dd6d-4f96-839c-bed2d4f6c8f4,2024-05-14 04:53:07,"I am outraged because it is upset, hate and stupid! This is ridiculous!",enojado,50,masculino,Este
b49e010c-8ea6-46e9-b9e5-13b7f609b342,2025-08-19 07:53:12,This is normal. Just fine.,neutral,58,femenino,Norte
240cdd47-6d5c-4320-85e0-30f33199c17c,2024-06-11 00:26:59,Wow this is. Everything feels wow and unexpected. I think this is astonished and remarkable! What a shock!,sorprendido,66,no binario,Oeste
261930c4-eedc-4a6b-b77c-54bf1092c4e3,2025-10-11 08:23:44,"This is unexpected because it is amazed, wow and mind-blowing! Wow!",sorprendido,63,femenino,Oeste
e927ed27-3aa2-4b3a-bc34-4e6c100f6937,2025-11-06 19:06:42,This makes me cry. This is awful,triste,39,femenino,Este
d133ae41-d5e0-44ec-82d9-c52047561ad1,2024-10-20 07:41:58,I am furious. Everything feels frustrated and mad. I think this is infuriating and furious! This is ridiculous!,enojado,27,no binario,Sur
b2913d4e-f009-4381-a26c-ef535488327b,2024-11-16 04:48:50,This is incredible. Everything feels surprised and unexpected. I think this is stunned and amazed! What a shock!,sorprendido,33,masculino,Oeste
b32d6e74-17cb-4996-a67d-8cf3246ed65f,2025-02-04 02:17:44,I am disappointed. Everything feels lonely and gloomy. I think this is miserable and sad...,triste,27,no binario,Este
4fc0b7fa-4ed6-41a3-8d1f-5cd6cd7b1d6f,2025-08-18 12:56:59,This makes me mad! Unacceptable!,enojado,50,no binario,Oeste
d1bf707a-8b39-48fa-a4dd-ea1e74b7f660,2024-04-16 09:37:11,"It is fine because it is typical, common and adequate. Just fine.",neutral,43,femenino,Norte
6777fc42-92c4-42f2-a588-407b15ba3910,2024-04-13 20:02:28,This is wonderful. Everything feels joy and delighted. I think this is awesome and great!,feliz,29,no binario,Norte
b24f815f-c16e-4d93-8034-5c73c3ba7feb,2025-08-17 06:14:31,"This makes me smile because it is awesome, perfect and thrilled! I love it!",feliz,56,femenino,Centro
ae2cbf14-d247-467e-a80f-4d03f9138874,2025-11-12 08:24:19,This is standard. Pretty normal.,neutral,59,no binario,Norte
c284aa51-4dba-4511-be3a-5c44f84c4f2a,2025-11-29 01:43:33,"I feel down because it is devastating, miserable and hurt...",triste,61,masculino,Sur
d73ce8fc-f4d7-4cf8-9df4-c376dc6eb1d8,2025-10-15 19:19:23,I am outraged! This is ridiculous!,enojado,39,femenino,Este
dc0f9a87-e383-4271-a76e-eb0f208cb53e,2025-08-15 22:46:05,I feel down. I feel terrible,triste,49,femenino,Sur
0e9966e2-9de3-48cc-aa16-275b5f1d5fce,2025-07-06 18:23:36,I am furious! Unacceptable!,enojado,39,masculino,Este
c09599a1-fce9-4a34-a875-b4ad29e84e62,2024-11-25 22:03:08,I am thrilled!,feliz,50,masculino,Centro
f232060c-20d7-474c-8e66-b9de16b74c7e,2024-01-21 01:04:16,How fantastic. Everything feels excited and brilliant. I think this is love and cheerful!,feliz,45,femenino,Este
081fb26c-2fdc-4e07-b5ba-89889ea5b85a,2024-05-15 17:09:23,This is devastating. Everything feels terrible and painful. I think this is devastating and sad. I feel terrible,triste,35,no binario,Oeste
14a06b6a-31ae-4c70-a4c3-efaf61ecd85c,2024-10-20 07:52:58,I am stunned. Everything feels incredible and shocked. I think this is unbelievable and stunned! I cannot believe it!,sorprendido,23,femenino,Sur
fa527b92-88e5-4fa7-ae37-e55c5131233c,2024-02-20 10:49:46,"It is fine because it is regular, usual and typical. It is okay.",neutral,27,masculino,Oeste
5a5aadfd-f9c3-4149-aab2-a65a98b250d2,2025-08-13 12:48:13,I am outraged!,enojado,28,femenino,Norte
2565b615-a6e8-4394-9d69-736d7fc58ec9,2024-11-16 04:24:53,I am furious!,enojado,24,no binario,Centro
1c42a3be-1ce0-4acd-9655-aa3cdd10ed9f,2024-10-28 16:04:36,I feel incredible!,feliz,36,no binario,Sur
3a3bd380-3d46-4dd8-806f-f7790a2a0055,2025-07-07 09:08:22,This is standard. Everything feels fine and sufficient. I think this is usual and typical. Pretty normal.,neutral,65,femenino,Oeste
b23af760-488e-432d-9d72-98604c94f26f,2024-06-18 21:36:51,It is acceptable. Everything feels average and normal. I think this is adequate and usual. Pretty normal.,neutral,64,femenino,Sur
4714fa67-4b5d-4912-9236-ab54ab60ebdd,2026-01-07 16:33:09,I am outraged! Unacceptable!,enojado,46,no binario,Norte
3d3b5c40-293e-415a-a7b6-31cadf6ab475,2026-01-14 14:15:12,I cannot believe this! Incredible!,sorprendido,23,no binario,Centro
b429daad-b493-4166-a1aa-e81393a0198d,2025-03-25 14:41:49,Nothing special. Everything feels adequate and acceptable. I think this is usual and fine. It is okay.,neutral,61,masculino,Este
78710c78-1060-45ef-a571-526042e2ae02,2025-07-26 09:22:38,I cannot believe this. Everything feels mind-blowing and extraordinary. I think this is unbelievable and remarkable! Wow!,sorprendido,60,no binario,Centro
87001ec2-48f7-4bce-8c29-46b214344571,2025-03-13 00:36:30,"I am furious because it is frustrated, upset and outraged! So frustrated!",enojado,68,femenino,Este
05e1acd5-8aba-47f6-8cfb-0da9eaa8930b,2025-01-14 08:58:54,This is devastating. :(,triste,54,femenino,Norte
6605678d-9026-4ea8-a6b0-941b4d99492a,2025-04-22 13:22:51,"I feel incredible because it is joy, great and fantastic! 😊",feliz,23,masculino,Oeste
eb92a27f-ef0b-47b7-a5bd-79573933c4ae,2024-08-27 21:06:22,"I am disappointed because it is awful, bad and miserable. This is awful",triste,69,no binario,Centro
cfa33bb4-1769-46b0-867d-e22de4550ee2,2025-06-01 00:59:18,I am so sad. Everything feels terrible and disappointed. I think this is lonely and sad. :(,triste,30,masculino,Oeste
9a2a04b7-c51d-4ed1-a3d8-5d5b436e806e,2025-12-30 20:28:55,This makes me cry. Everything feels depressed and crying. I think this is heartbroken and upset...,triste,62,no binario,Este
6ac25559-52b7-42c8-9c95-81b38a7a11d6,2025-06-15 08:26:30,I love this. Everything feels smile and awesome. I think this is celebrate and cheerful! :),feliz,61,no binario,Este
87a562f0-28af-4abf-bc59-b73a6bb983c7,2024-08-26 03:37:45,I hate this. Everything feels hate and ridiculous. I think this is irritated and pissed! So frustrated!,enojado,40,no binario,Este
5baf4683-b108-4ced-ad5f-03b5ab80ec1a,2025-10-22 22:50:17,I hate this. Everything feels angry and furious. I think this is outraged and ridiculous! So frustrated!,enojado,34,no binario,Oeste
be4d814d-41f1-4495-9c85-69c82d0db671,2024-02-08 20:14:08,This makes me smile! :),feliz,26,no binario,Oeste
69c96042-28ca-4e80-85f4-8dba89fea5bc,2025-12-16 23:18:09,"This is standard because it is fine, moderate and average. Pretty normal.",neutral,65,no binario,Este
ab83eac0-bd78-4a22-80d6-19f08a8d093a,2025-08-19 16:17:24,How fantastic. Everything feels brilliant and wonderful. I think this is excited and pleased! :),feliz,33,no binario,Oeste
99e54cc8-a803-4324-a1b1-1f5159486d0f,2025-04-22 14:58:55,"I love this because it is excited, happy and cheerful! 😊",feliz,66,femenino,Sur
bcd2961d-6d37-478d-9bc1-a313c5a32fc2,2024-05-23 01:17:32,"This is incredible because it is stunned, astonished and unbelievable! Wow!",sorprendido,54,masculino,Sur
e9f5cedb-2212-4b52-af49-bc826b650094,2025-04-16 05:18:08,"This is unacceptable because it is pissed, angry and disgusting! Unacceptable!",enojado,43,no binario,Sur
a21ad474-744c-4821-8fd3-9b2fe51c19d1,2024-07-17 02:26:23,I am astonished. Everything feels astonished and fascinating. I think this is wow and surprised! I cannot believe it!,sorprendido,37,no binario,Oeste
2702c972-034b-466f-b242-f5727256d45b,2026-01-06 03:48:04,"I hate this because it is angry, infuriating and ridiculous!",enojado,41,masculino,Oeste
c1e4ca5f-d322-44a9-8151-e533e74e99d1,2025-01-15 18:31:36,I am astonished! I cannot believe it!,sorprendido,37,masculino,Sur
89f5f018-8011-4850-9753-0b09f619b771,2024-12-08 03:53:24,"I am outraged because it is disgusting, angry and upset! I hate this!",enojado,33,masculino,Este
cb63575a-91c0-459f-8292-867df35b4a5a,2024-04-27 15:26:21,I am so happy! :),feliz,29,no binario,Sur
12e4c8c4-5309-4f89-97d2-00cf48fa1cba,2025-10-11 16:51:27,"This is okay because it is moderate, standard and reasonable. Nothing special.",neutral,48,femenino,Este
6d3c08ab-f6f1-4cb0-9b7c-9da436db31a1,2025-02-07 14:27:40,I love this! This is great!,feliz,67,femenino,Centro
5c714cbf-1962-4ff9-98e1-601e3d718abb,2024-04-11 15:48:14,"This is okay because it is fine, average and okay. It is okay.",neutral,45,no binario,Norte
60a586dd-bfb2-4225-8708-f8135346b644,2025-03-11 07:27:01,Nothing special. Nothing special.,neutral,57,no binario,Oeste
862ef5c9-d6ea-4839-adac-d6b763b8c83d,2024-11-11 02:47:03,"How fantastic because it is happy, excited and love! This is great!",feliz,50,masculino,Este
bd34f0bc-9e60-4c58-86ea-b1630ff26b73,2025-04-20 07:12:56,This is terrible. Everything feels awful and miserable. I think this is painful and lonely. :(,triste,68,no binario,Este
ea57ab73-db36-4215-905a-c53c3f445a50,2024-04-23 22:37:26,This is devastating. :(,triste,60,no binario,Este
f43d6708-37cb-445b-a3bb-49a92317de86,2025-01-19 15:08:33,I feel awful. Everything feels crying and sad. I think this is devastating and bad...,triste,32,masculino,Sur
42c49461-1315-40af-8c83-27170cd98fe3,2024-07-10 21:30:55,This makes me cry. Everything feels lonely and unfortunate. I think this is upset and hurt. Very disappointing,triste,31,femenino,Este
9de3f1b3-f086-4dea-96e4-0fedefcf57f2,2024-08-14 04:29:59,Wow this is! Incredible!,sorprendido,23,no binario,Sur
28f3ca32-3aeb-4410-8dbe-b0a4c1f07cff,2025-03-10 05:04:52,This is amazing. Everything feels surprised and amazed. I think this is wow and remarkable! What a shock!,sorprendido,25,masculino,Sur
3d1aec30-07a1-4015-a5cb-f599e491fa00,2024-10-10 02:00:11,"This hurts because it is terrible, lonely and heartbroken. This is awful",triste,50,no binario,Sur
133fa111-73fd-487b-97c6-5288560eb8e1,2025-06-13 09:26:41,"This hurts because it is crying, sad and lonely. :(",triste,38,masculino,Sur
f953ebba-11dc-4d5d-8342-ef2e31cfcd47,2025-01-18 20:38:58,It is acceptable. Everything feels common and adequate. I think this is typical and average. Just fine.,neutral,55,no binario,Oeste
